EstudianteID;Programa_Academico_ID;Edad_Ingreso;Genero_ID;Tipo_Asistencia;Estado_Financiero;Estado_Final;Tasa_Exito_1er_Semestre;Nota_Promedio_2do_Semestre;Factor_Riesgo_Academico
1983;7;20;1;1;Al Dia;Activo;0.8;0;Bajo Riesgo Académico
1984;4;20;1;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
1985;16;20;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
1986;15;20;1;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
1987;4;20;1;1;Al Dia;Activo;0.83333333;12;Bajo Riesgo Académico
1988;5;20;1;1;Al Dia;Desercion;0.66666666;12;Bajo Riesgo Académico
1989;11;20;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
1990;9;20;1;1;Deudor;Desercion;0.6;11;Bajo Riesgo Académico
1991;9;20;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
1992;9;20;1;1;Al Dia;Activo;0.6;12;Bajo Riesgo Académico
1993;11;20;1;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
1994;15;20;1;1;Al Dia;Activo;0.5;10;Bajo Riesgo Académico
1995;6;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
1996;7;20;1;1;Al Dia;Activo;0.8;10;Bajo Riesgo Académico
1997;16;20;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
1998;4;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
1999;14;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2000;10;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2001;5;20;0;1;Al Dia;Activo;1;14;Bajo Riesgo Académico
2002;12;20;0;1;Al Dia;Graduado;0.85714285;14;Bajo Riesgo Académico
2003;16;20;0;1;Al Dia;Activo;0.85714285;14;Bajo Riesgo Académico
2004;10;20;0;1;Al Dia;Activo;0.5;12;Bajo Riesgo Académico
2005;10;20;0;1;Al Dia;Activo;0.83333333;11;Bajo Riesgo Académico
2006;6;20;0;1;Al Dia;Activo;1;12;Bajo Riesgo Académico
2007;7;20;1;1;Al Dia;Desercion;1;13;Bajo Riesgo Académico
2008;6;20;0;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
2009;8;20;0;1;Al Dia;Activo;1;13;Bajo Riesgo Académico
2010;12;20;1;1;Al Dia;Graduado;0.875;15;Bajo Riesgo Académico
2011;6;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2012;16;20;0;1;Al Dia;Desercion;0.66666666;10;Bajo Riesgo Académico
2013;10;20;1;1;Al Dia;Graduado;0.85714285;11;Bajo Riesgo Académico
2014;7;20;1;1;Al Dia;Activo;0.8;12;Bajo Riesgo Académico
2015;4;20;1;1;Al Dia;Desercion;0.5;13;Bajo Riesgo Académico
2016;9;20;1;1;Al Dia;Activo;1;13;Bajo Riesgo Académico
2017;9;20;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
2018;4;20;1;1;Al Dia;Activo;0.66666666;11;Bajo Riesgo Académico
2019;11;20;1;1;Al Dia;Activo;1;10;Bajo Riesgo Académico
2020;7;20;1;1;Al Dia;Desercion;0.6;0;Bajo Riesgo Académico
2021;6;20;0;1;Deudor;Graduado;0.91666666;14;Bajo Riesgo Académico
2022;7;20;1;1;Al Dia;Graduado;0.8;14;Bajo Riesgo Académico
2023;4;20;1;1;Al Dia;Graduado;0.83333333;12;Bajo Riesgo Académico
2024;7;20;1;1;Al Dia;Activo;0.8;12;Bajo Riesgo Académico
2025;6;20;1;1;Al Dia;Desercion;0.66666666;0;Bajo Riesgo Académico
2026;15;20;1;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2027;8;20;1;1;Al Dia;Desercion;0.66666666;10;Bajo Riesgo Académico
2028;13;20;1;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2029;4;20;1;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2030;14;20;1;1;Al Dia;Desercion;0.16666666;0;Alto Riesgo Académico
2031;6;20;1;1;Al Dia;Desercion;0.66666666;0;Bajo Riesgo Académico
2032;16;20;0;1;Deudor;Desercion;0.33333333;11;Alto Riesgo Académico
2033;8;20;0;1;Deudor;Activo;0.5;11;Bajo Riesgo Académico
2034;6;20;0;1;Al Dia;Activo;1;14;Bajo Riesgo Académico
2035;1;20;1;1;Al Dia;Activo;1;12;Bajo Riesgo Académico
2036;7;20;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
2037;4;20;1;1;Al Dia;Activo;0.91666666;11;Bajo Riesgo Académico
2038;11;20;1;1;Al Dia;Graduado;0.66666666;13;Bajo Riesgo Académico
2039;14;20;0;1;Al Dia;Graduado;0.85714285;11;Bajo Riesgo Académico
2040;5;20;1;1;Al Dia;Graduado;0.91666666;14;Bajo Riesgo Académico
2041;3;20;0;0;Al Dia;Graduado;0.83333333;11;Bajo Riesgo Académico
2042;11;20;0;1;Al Dia;Desercion;1;11;Bajo Riesgo Académico
2043;14;20;1;1;Deudor;Desercion;0.6;12;Bajo Riesgo Académico
2044;13;20;0;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
2045;16;20;0;1;Al Dia;Desercion;1;0;Bajo Riesgo Académico
2046;6;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2047;10;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2048;6;20;0;1;Al Dia;Activo;0.8;10;Bajo Riesgo Académico
2049;6;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2050;14;20;1;1;Al Dia;Desercion;0.8;11;Bajo Riesgo Académico
2051;12;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2052;12;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2053;8;20;0;1;Al Dia;Activo;0.66666666;10;Bajo Riesgo Académico
2054;9;20;1;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2055;8;20;1;1;Deudor;Desercion;0.8;12;Bajo Riesgo Académico
2056;15;20;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
2057;5;20;1;1;Al Dia;Activo;0.83333333;12;Bajo Riesgo Académico
2058;7;20;1;1;Al Dia;Activo;0;10;Alto Riesgo Académico
2059;7;20;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
2060;10;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2061;5;20;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
2062;11;20;0;1;Deudor;Desercion;0.5;0;Bajo Riesgo Académico
2063;10;20;0;1;Al Dia;Graduado;0.83333333;11;Bajo Riesgo Académico
2064;9;20;1;1;Al Dia;Activo;1;11;Bajo Riesgo Académico
2065;10;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2066;4;20;1;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2067;5;20;1;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2068;11;20;1;1;Deudor;Desercion;0.33333333;0;Alto Riesgo Académico
2069;2;20;1;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2070;12;20;1;1;Al Dia;Desercion;0.14285714;0;Alto Riesgo Académico
2071;12;20;1;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
2072;15;20;1;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2073;15;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2074;10;20;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2075;12;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2076;14;20;0;1;Al Dia;Activo;0.83333333;14;Bajo Riesgo Académico
2077;6;20;0;1;Al Dia;Activo;0.83333333;13;Bajo Riesgo Académico
2078;12;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2079;12;20;1;1;Al Dia;Activo;0.71428571;13;Bajo Riesgo Académico
2080;8;20;1;1;Al Dia;Activo;0.83333333;15;Bajo Riesgo Académico
2081;9;20;0;1;Al Dia;Activo;0.8;11;Bajo Riesgo Académico
2082;6;20;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2083;4;20;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2084;10;20;1;1;Al Dia;Graduado;0.83333333;12;Bajo Riesgo Académico
2085;14;20;1;1;Al Dia;Graduado;1;10;Bajo Riesgo Académico
2086;7;20;1;1;Al Dia;Desercion;1;17;Bajo Riesgo Académico
2087;5;20;1;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2088;14;20;1;1;Deudor;Desercion;1;13;Bajo Riesgo Académico
2089;14;20;1;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2090;6;20;1;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2091;7;20;1;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2092;7;20;1;1;Al Dia;Graduado;0.6;13;Bajo Riesgo Académico
2093;11;20;1;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2094;14;20;1;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2095;15;20;1;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2096;15;20;1;1;Al Dia;Graduado;0.83333333;12;Bajo Riesgo Académico
2097;14;20;1;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2098;7;20;1;1;Al Dia;Desercion;1;14;Bajo Riesgo Académico
2099;14;20;1;1;Deudor;Activo;0.83333333;13;Bajo Riesgo Académico
2100;5;20;1;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2101;11;20;1;1;Al Dia;Activo;1;12;Bajo Riesgo Académico
2102;10;20;1;1;Al Dia;Graduado;0.83333333;11;Bajo Riesgo Académico
2103;7;20;1;1;Al Dia;Activo;0.2;12;Alto Riesgo Académico
2104;16;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2105;6;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2106;6;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2107;14;20;0;1;Al Dia;Activo;1;13;Bajo Riesgo Académico
2108;15;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2109;12;20;0;1;Al Dia;Activo;0.85714285;14;Bajo Riesgo Académico
2110;10;20;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2111;6;20;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
2112;10;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2113;11;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2114;12;20;0;1;Al Dia;Graduado;0.875;11;Bajo Riesgo Académico
2115;12;20;0;1;Al Dia;Graduado;0.85714285;13;Bajo Riesgo Académico
2116;10;20;0;1;Al Dia;Activo;0.16666666;13;Alto Riesgo Académico
2117;15;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2118;11;20;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
2119;3;20;0;0;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2120;5;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2121;5;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2122;12;20;0;1;Al Dia;Graduado;0.85714285;14;Bajo Riesgo Académico
2123;17;20;0;0;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2124;6;20;0;1;Al Dia;Activo;0.4;11;Alto Riesgo Académico
2125;10;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2126;6;20;0;1;Al Dia;Activo;1;11;Bajo Riesgo Académico
2127;12;20;0;1;Al Dia;Graduado;0.75;12;Bajo Riesgo Académico
2128;9;20;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
2129;12;20;1;1;Al Dia;Graduado;0.71428571;11;Bajo Riesgo Académico
2130;14;20;1;1;Al Dia;Graduado;0.66666666;14;Bajo Riesgo Académico
2131;9;20;1;1;Al Dia;Activo;0.4;12;Alto Riesgo Académico
2132;8;20;1;1;Al Dia;Desercion;0.4;11;Alto Riesgo Académico
2133;5;20;0;1;Al Dia;Graduado;0.83333333;14;Bajo Riesgo Académico
2134;10;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2135;6;20;0;1;Al Dia;Activo;0.83333333;12;Bajo Riesgo Académico
2136;17;20;0;0;Al Dia;Desercion;0;0;Alto Riesgo Académico
2137;12;20;0;1;Al Dia;Graduado;0.85714285;14;Bajo Riesgo Académico
2138;4;20;0;1;Al Dia;Graduado;0.83333333;12;Bajo Riesgo Académico
2139;10;20;1;1;Deudor;Desercion;0.33333333;12;Alto Riesgo Académico
2140;4;20;0;1;Deudor;Graduado;1;13;Bajo Riesgo Académico
2141;4;20;1;1;Al Dia;Activo;0.5;11;Bajo Riesgo Académico
2142;8;20;1;1;Al Dia;Desercion;0.66666666;10;Bajo Riesgo Académico
2143;5;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2144;10;20;0;1;Al Dia;Graduado;0.9;11;Bajo Riesgo Académico
2145;10;20;1;1;Al Dia;Activo;0.66666666;11;Bajo Riesgo Académico
2146;9;20;1;1;Al Dia;Desercion;0.2;11;Alto Riesgo Académico
2147;4;20;1;1;Al Dia;Graduado;0.83333333;13;Bajo Riesgo Académico
2148;12;20;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2149;9;20;1;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2150;15;20;1;1;Al Dia;Desercion;0.33333333;0;Alto Riesgo Académico
2151;12;20;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
2152;15;20;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
2153;15;20;1;1;Al Dia;Graduado;1;16;Bajo Riesgo Académico
2154;11;20;0;1;Al Dia;Graduado;0.83333333;11;Bajo Riesgo Académico
2155;15;20;0;1;Al Dia;Activo;1;11;Bajo Riesgo Académico
2156;11;20;0;1;Al Dia;Activo;0.66666666;11;Bajo Riesgo Académico
2157;12;20;1;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2158;11;20;0;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
2159;11;20;0;1;Al Dia;Activo;1;15;Bajo Riesgo Académico
2160;14;20;0;1;Al Dia;Activo;0.6;13;Bajo Riesgo Académico
2161;8;20;0;1;Al Dia;Desercion;0.4;11;Alto Riesgo Académico
2162;12;20;0;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
2163;12;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2164;6;20;0;1;Al Dia;Graduado;0.8;13;Bajo Riesgo Académico
2165;5;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2166;12;20;0;1;Al Dia;Activo;0;0;Alto Riesgo Académico
2167;12;20;0;1;Al Dia;Graduado;0.85714285;13;Bajo Riesgo Académico
2168;2;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2169;15;20;0;1;Deudor;Graduado;1;11;Bajo Riesgo Académico
2170;2;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2171;6;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2172;5;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2173;12;20;0;1;Al Dia;Desercion;0.85714285;14;Bajo Riesgo Académico
2174;13;20;0;1;Al Dia;Activo;0;11;Alto Riesgo Académico
2175;12;20;0;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
2176;11;20;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2177;12;20;0;1;Al Dia;Graduado;0.875;13;Bajo Riesgo Académico
2178;15;20;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2179;11;20;0;1;Deudor;Desercion;0.66666666;11;Bajo Riesgo Académico
2180;3;20;0;0;Al Dia;Activo;1;14;Bajo Riesgo Académico
2181;13;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2182;6;20;0;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
2183;12;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2184;15;20;0;1;Al Dia;Graduado;0.66666666;11;Bajo Riesgo Académico
2185;13;20;0;1;Al Dia;Activo;1;12;Bajo Riesgo Académico
2186;5;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2187;15;20;0;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
2188;5;20;0;1;Al Dia;Activo;1;13;Bajo Riesgo Académico
2189;12;20;0;1;Al Dia;Graduado;0.875;15;Bajo Riesgo Académico
2190;12;20;0;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
2191;9;20;0;1;Al Dia;Activo;0.4;11;Alto Riesgo Académico
2192;15;20;0;1;Al Dia;Graduado;0.66666666;11;Bajo Riesgo Académico
2193;15;20;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
2194;16;20;0;1;Al Dia;Activo;0.66666666;11;Bajo Riesgo Académico
2195;12;20;0;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
2196;17;20;0;0;Al Dia;Activo;0;0;Alto Riesgo Académico
2197;14;20;0;1;Al Dia;Graduado;0.8;11;Bajo Riesgo Académico
2198;6;20;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2199;6;20;0;1;Al Dia;Activo;1;11;Bajo Riesgo Académico
2200;5;20;0;1;Al Dia;Graduado;0.83333333;12;Bajo Riesgo Académico
2201;10;20;0;1;Al Dia;Desercion;0.83333333;11;Bajo Riesgo Académico
2202;12;20;0;1;Al Dia;Graduado;0.875;12;Bajo Riesgo Académico
2203;9;20;0;1;Al Dia;Graduado;0.8;11;Bajo Riesgo Académico
2204;9;20;1;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2205;15;20;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
2206;10;20;0;1;Deudor;Graduado;0.83333333;11;Bajo Riesgo Académico
2207;9;20;1;1;Al Dia;Activo;0.6;11;Bajo Riesgo Académico
2208;15;20;1;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2209;12;20;1;1;Al Dia;Activo;0.85714285;13;Bajo Riesgo Académico
2210;6;20;1;1;Deudor;Desercion;0.6;11;Bajo Riesgo Académico
2211;10;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2212;9;20;0;1;Al Dia;Desercion;0.4;0;Alto Riesgo Académico
2213;16;20;0;1;Deudor;Desercion;0;0;Alto Riesgo Académico
2214;2;20;1;1;Al Dia;Graduado;0.85714285;12;Bajo Riesgo Académico
2215;6;20;1;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2216;9;20;1;1;Al Dia;Desercion;0.8;10;Bajo Riesgo Académico
2217;11;20;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
2218;4;20;1;1;Al Dia;Graduado;0.83333333;12;Bajo Riesgo Académico
2219;11;20;1;1;Al Dia;Desercion;0.5;11;Bajo Riesgo Académico
2220;10;20;0;1;Al Dia;Graduado;0.83333333;11;Bajo Riesgo Académico
2221;12;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2222;12;20;0;1;Al Dia;Graduado;0.875;12;Bajo Riesgo Académico
2223;6;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2224;5;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2225;11;20;0;1;Al Dia;Desercion;0.16666666;0;Alto Riesgo Académico
2226;15;20;0;1;Al Dia;Activo;0.16666666;17;Alto Riesgo Académico
2227;6;20;0;1;Al Dia;Graduado;0.6;11;Bajo Riesgo Académico
2228;10;20;0;1;Al Dia;Activo;0;0;Alto Riesgo Académico
2229;5;20;1;1;Al Dia;Activo;0.66666666;11;Bajo Riesgo Académico
2230;5;20;1;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2231;15;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2232;5;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2233;5;20;1;1;Al Dia;Graduado;0.85714285;13;Bajo Riesgo Académico
2234;9;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2235;15;20;0;1;Al Dia;Desercion;0.83333333;0;Bajo Riesgo Académico
2236;13;20;0;1;Al Dia;Activo;1;11;Bajo Riesgo Académico
2237;8;20;0;1;Al Dia;Graduado;0.8;12;Bajo Riesgo Académico
2238;9;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2239;5;20;1;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2240;15;20;0;1;Deudor;Desercion;0.66666666;13;Bajo Riesgo Académico
2241;8;20;0;1;Deudor;Desercion;0.5;12;Bajo Riesgo Académico
2242;15;20;0;1;Al Dia;Activo;0.66666666;11;Bajo Riesgo Académico
2243;16;20;1;1;Al Dia;Desercion;0.83333333;12;Bajo Riesgo Académico
2244;5;20;1;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2245;6;20;0;1;Al Dia;Desercion;0.66666666;13;Bajo Riesgo Académico
2246;12;20;0;1;Al Dia;Desercion;0.85714285;12;Bajo Riesgo Académico
2247;16;20;0;1;Al Dia;Activo;0.85714285;13;Bajo Riesgo Académico
2248;5;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2249;12;20;0;1;Al Dia;Activo;0.85714285;13;Bajo Riesgo Académico
2250;10;20;0;1;Al Dia;Activo;0.33333333;10;Alto Riesgo Académico
2251;9;20;0;1;Al Dia;Activo;0.6;10;Bajo Riesgo Académico
2252;6;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2253;10;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2254;14;20;0;1;Al Dia;Graduado;0.8;11;Bajo Riesgo Académico
2255;11;20;0;1;Al Dia;Desercion;0.83333333;11;Bajo Riesgo Académico
2256;12;20;0;1;Al Dia;Graduado;0.85714285;14;Bajo Riesgo Académico
2257;12;20;0;1;Al Dia;Activo;0.71428571;12;Bajo Riesgo Académico
2258;10;20;0;1;Al Dia;Graduado;0.66666666;11;Bajo Riesgo Académico
2259;13;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2260;11;20;0;1;Deudor;Desercion;0.66666666;13;Bajo Riesgo Académico
2261;11;20;0;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
2262;9;20;0;1;Deudor;Desercion;0.6;10;Bajo Riesgo Académico
2263;12;20;0;1;Al Dia;Desercion;0.57142857;11;Bajo Riesgo Académico
2264;5;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2265;10;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2266;8;20;0;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
2267;10;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2268;9;20;0;1;Al Dia;Graduado;0.9;12;Bajo Riesgo Académico
2269;9;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2270;11;20;0;1;Al Dia;Graduado;1;10;Bajo Riesgo Académico
2271;10;20;0;1;Al Dia;Graduado;1;15;Bajo Riesgo Académico
2272;9;20;0;1;Deudor;Desercion;0.4;13;Alto Riesgo Académico
2273;9;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2274;16;20;0;1;Al Dia;Desercion;0.83333333;10;Bajo Riesgo Académico
2275;12;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2276;13;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2277;16;20;0;1;Al Dia;Graduado;0.83333333;13;Bajo Riesgo Académico
2278;12;20;0;1;Al Dia;Activo;0.85714285;13;Bajo Riesgo Académico
2279;10;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2280;9;20;0;1;Al Dia;Activo;0.6;11;Bajo Riesgo Académico
2281;3;20;0;0;Al Dia;Activo;0.83333333;11;Bajo Riesgo Académico
2282;15;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2283;9;20;0;1;Al Dia;Graduado;0.81818181;11;Bajo Riesgo Académico
2284;12;20;0;1;Al Dia;Activo;0.85714285;13;Bajo Riesgo Académico
2285;10;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2286;6;20;0;1;Deudor;Desercion;0.4;12;Alto Riesgo Académico
2287;11;20;0;1;Al Dia;Activo;0.5;10;Bajo Riesgo Académico
2288;12;20;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2289;10;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2290;13;20;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2291;12;20;0;1;Al Dia;Graduado;0.85714285;13;Bajo Riesgo Académico
2292;9;20;0;1;Al Dia;Activo;0.6;10;Bajo Riesgo Académico
2293;11;20;0;1;Al Dia;Activo;0.66666666;10;Bajo Riesgo Académico
2294;15;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2295;11;20;0;1;Al Dia;Activo;0.83333333;12;Bajo Riesgo Académico
2296;12;20;0;1;Al Dia;Graduado;0.875;14;Bajo Riesgo Académico
2297;8;20;0;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2298;5;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2299;12;20;0;1;Al Dia;Graduado;0.875;13;Bajo Riesgo Académico
2300;11;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2301;10;20;0;1;Al Dia;Activo;0.83333333;10;Bajo Riesgo Académico
2302;16;20;0;1;Al Dia;Activo;0.83333333;12;Bajo Riesgo Académico
2303;12;20;0;1;Al Dia;Graduado;0.85714285;13;Bajo Riesgo Académico
2304;6;20;0;1;Al Dia;Activo;1;13;Bajo Riesgo Académico
2305;12;20;0;1;Al Dia;Graduado;0.85714285;12;Bajo Riesgo Académico
2306;14;20;0;1;Al Dia;Desercion;1;10;Bajo Riesgo Académico
2307;12;20;0;1;Al Dia;Graduado;0.85714285;12;Bajo Riesgo Académico
2308;6;20;0;1;Al Dia;Activo;0.6;12;Bajo Riesgo Académico
2309;10;20;0;1;Deudor;Graduado;0.83333333;13;Bajo Riesgo Académico
2310;5;20;1;1;Deudor;Desercion;0;0;Alto Riesgo Académico
2311;9;20;1;1;Al Dia;Activo;0.8;11;Bajo Riesgo Académico
2312;9;20;1;1;Al Dia;Desercion;0;0;Alto Riesgo Académico
2313;9;20;1;1;Al Dia;Activo;0.6;12;Bajo Riesgo Académico
2314;9;20;1;1;Al Dia;Activo;1;12;Bajo Riesgo Académico
2315;6;20;1;1;Al Dia;Graduado;1;14;Bajo Riesgo Académico
2316;8;20;1;1;Al Dia;Activo;0.4;12;Alto Riesgo Académico
2317;10;20;0;1;Al Dia;Graduado;1;11;Bajo Riesgo Académico
2318;5;20;0;1;Al Dia;Graduado;0.66666666;13;Bajo Riesgo Académico
2319;9;20;1;1;Al Dia;Activo;0.6;10;Bajo Riesgo Académico
2320;3;20;1;0;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2321;14;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2322;14;20;0;1;Al Dia;Activo;0.83333333;13;Bajo Riesgo Académico
2323;4;20;0;1;Al Dia;Activo;1;14;Bajo Riesgo Académico
2324;16;20;0;1;Deudor;Desercion;0.66666666;10;Bajo Riesgo Académico
2325;14;20;0;1;Al Dia;Graduado;1;13;Bajo Riesgo Académico
2326;16;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2327;15;20;0;1;Al Dia;Graduado;1;12;Bajo Riesgo Académico
2328;10;20;0;1;Al Dia;Graduado;1;10;Bajo Riesgo Académico
